id, retning, from address,from nr, from zip, from lon, from lat, to address,to nr, to zip, to lon, to lat, fejlkode, rutenavn, meter, sekunder, hastighed, sek ved std hastighed
1007,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Borgmester Christiansens Gade,10578,2715,14.026077348066298,2322
1008,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Finsensvej,6057,1582,13.783312262958281,1329
1009,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Gammel Kongevej,6058,1606,13.579576587795765,1329
1010,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Finsensvej,6630,1738,13.733026467203683,1455
1011,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Rosenørns Alle,6641,1757,13.60705748434832,1457
1012,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,Ålekistevej,6742,1732,14.013394919168592,1479
1013,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Carl Jacobsens Vej,6808,1733,14.142412002308138,1494
1014,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Finsensvej,4987,1285,13.97136186770428,1094
1015,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Roskildevej,5049,1290,14.090232558139537,1108
1016,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Ålekistevej,2936,757,13.962483487450463,644
1017,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Valløvej,2983,761,14.111432325886991,654
1018,hjem > arbejde,Ålekistevej,109,2720,55.685415067742,12.4827331048475,Amagerbrogade,141,230,55.65638,12.6095,0,Finsensvej,9556,2527,13.613612979817965,2097
1019,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Ålekistevej,109,2720,55.685415067742,12.4827331048475,0,Amager Boulevard,9578,2515,13.710059642147119,2102
1020,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Godthåbsvej,8803,2322,13.648062015503875,1932
1021,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rosenørns Alle,8837,2315,13.7422030237581,1939
1022,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Godthåbsvej,6142,1609,13.742200124300808,1348
1023,arbejde > hjem,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Nørrebrogade,6137,1606,13.756662515566624,1347
1024,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Strandgade,36,1401,55.6746537516726,12.5910722960965,0,Godthåbsvej,7596,2015,13.571017369727047,1667
1025,arbejde > hjem,Strandgade,36,1401,55.6746537516726,12.5910722960965,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rosenørns Alle,7629,2010,13.663880597014925,1674
1026,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,0,Godthåbsvej,7072,1894,13.442027455121437,1552
1027,arbejde > hjem,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rosenørns Alle,7105,1879,13.612559872272486,1559
1028,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Bredgade,65,1260,55.6864516275093,12.5918389699654,0,Frederikssundsvej,7320,2006,13.136590229312064,1606
1029,arbejde > hjem,Bredgade,65,1260,55.6864516275093,12.5918389699654,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Tagensvej,7356,1937,13.671450696954054,1614
1030,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,0,Godthåbsvej,5856,1534,13.742894393741851,1285
1031,arbejde > hjem,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rosenørns Alle,5889,1535,13.811335504885994,1292
1032,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,0,Jagtvej,7107,1922,13.311758584807492,1560
1033,arbejde > hjem,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Jagtvej,7244,1892,13.783509513742072,1590
1034,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,0,Jagtvej,8029,2174,13.295492180312788,1762
1035,arbejde > hjem,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Jagtvej,8166,2148,13.686033519553073,1792
1036,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,0,Frederikssundsvej,6262,1674,13.466666666666667,1374
1037,arbejde > hjem,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Blegdamsvej,6274,1641,13.76380255941499,1377
1038,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,0,Frederikssundsvej,4824,1314,13.216438356164383,1058
1039,arbejde > hjem,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rådmandsgade,4832,1276,13.632601880877743,1060
1040,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,0,Frederikssundsvej,4963,1326,13.47420814479638,1089
1041,arbejde > hjem,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Frederikssundsvej / 211,4971,1301,13.755265180630285,1091
1042,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,0,Hillerødgade,4720,1220,13.927868852459016,1036
1043,arbejde > hjem,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Nørrebrogade,4720,1207,14.07787903893952,1036
1044,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Tagensvej,101,2200,55.7034163747071,12.5471585742071,0,Tomsgårdsvej / O2,3856,1013,13.70345508390918,846
1045,arbejde > hjem,Tagensvej,101,2200,55.7034163747071,12.5471585742071,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Frederikssundsvej / 211,3836,997,13.851153460381145,842
1046,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,0,Godthåbsvej,5956,1531,14.004964075767473,1307
1047,arbejde > hjem,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Danasvej,5955,1539,13.929824561403509,1307
1048,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,0,Godthåbsvej,5274,1364,13.919648093841642,1157
1049,arbejde > hjem,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Dalgas Boulevard,5252,1349,14.015715344699778,1152
1050,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,0,Godthåbsvej,5906,1528,13.914659685863874,1296
1051,arbejde > hjem,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Søndre Fasanvej,5937,1522,14.042838370565047,1303
1052,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Sallingvej,11,2720,55.6940248140349,12.5091472508974,0,Gaunøvej,1516,396,13.781818181818181,332
1053,arbejde > hjem,Sallingvej,11,2720,55.6940248140349,12.5091472508974,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Primulavej,1516,395,13.816708860759494,332
1054,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,0,Tomsgårdsvej / O2,3348,881,13.680817253121454,734
1055,arbejde > hjem,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Tomsgårdsvej / O2,3401,870,14.073103448275862,746
1056,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Tuborgvej,164,2400,55.7216971828607,12.543236519761,0,Rådvadsvej,4237,1111,13.72925292529253,930
1057,arbejde > hjem,Tuborgvej,164,2400,55.7216971828607,12.543236519761,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Rådvadsvej,4290,1100,14.04,941
1058,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,0,Godthåbsvej,8307,2224,13.44658273381295,1823
1059,arbejde > hjem,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Amager Boulevard,8373,2191,13.757553628480148,1837
1060,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,0,Godthåbsvej,9392,2510,13.470597609561754,2061
1061,arbejde > hjem,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Amager Boulevard,9456,2473,13.765305297209867,2075
1062,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Njalsgade,104,2300,55.6614798739102,12.587573985937,0,Godthåbsvej,8249,2201,13.492230804179918,1810
1063,arbejde > hjem,Njalsgade,104,2300,55.6614798739102,12.587573985937,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,H.C. Andersens Boulevard,8268,2189,13.597441754225674,1814
1064,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,0,Godthåbsvej,8720,2325,13.501935483870968,1914
1065,arbejde > hjem,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,H.C. Andersens Boulevard,8807,2317,13.683728959861892,1933
1066,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,0,Godthåbsvej,11841,3083,13.826662341874798,2599
1067,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Ørestads Boulevard,11841,3066,13.903326810176125,2599
1068,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Godthåbsvej,5833,1550,13.547612903225806,1280
1069,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,H.C. Andersens Boulevard,5833,1569,13.383556405353728,1280
1070,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Hillerødgade,5942,1559,13.721103271327774,1304
1071,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Nørrebrogade,5942,1541,13.881375730045425,1304
1072,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,Godthåbsvej,7897,2095,13.57002386634845,1733
1073,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Nyelandsvej,7867,2109,13.42873399715505,1726
1074,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Godthåbsvej,5529,1457,13.661221688400824,1213
1075,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Nyelandsvej,5498,1458,13.57530864197531,1206
1076,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Elmelundevej,530,133,14.345864661654135,116
1077,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Frederikssundsvej,456,121,13.566942148760331,100
1078,hjem > arbejde,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,Amagerbrogade,141,230,55.65638,12.6095,0,Godthåbsvej,9331,2495,13.463567134268537,2048
1079,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Elmelundevej,28,2700,55.7021960516038,12.4962594054576,0,Amager Boulevard,9397,2463,13.73495736906212,2062
1080,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Sonnerupvej,10581,2762,13.791310644460538,2322
1081,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Gothersgade,10537,2763,13.728990228013028,2313
1082,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Frederikssundsvej,7536,1986,13.660422960725075,1654
1083,arbejde > hjem,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Nørrebrogade,7544,1975,13.751088607594937,1656
1084,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Strandgade,36,1401,55.6746537516726,12.5910722960965,0,Sonnerupvej,9374,2455,13.745987780040734,2057
1085,arbejde > hjem,Strandgade,36,1401,55.6746537516726,12.5910722960965,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Gothersgade,9329,2458,13.663303498779495,2047
1086,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,0,Nørrebrogade,8595,2273,13.61284645842499,1886
1087,arbejde > hjem,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Gothersgade,8603,2262,13.691777188328912,1888
1088,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Bredgade,65,1260,55.6864516275093,12.5918389699654,0,Frederikssundsvej,8788,2358,13.416793893129771,1929
1089,arbejde > hjem,Bredgade,65,1260,55.6864516275093,12.5918389699654,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Tagensvej,8763,2293,13.75787178368949,1923
1090,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,0,Sonnerupvej,7634,1974,13.922188449848024,1675
1091,arbejde > hjem,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Godthåbsvej,7667,1986,13.897885196374622,1683
1092,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,0,Frederikssundsvej,8575,2275,13.569230769230769,1882
1093,arbejde > hjem,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Jagtvej,8650,2248,13.852313167259787,1898
1094,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,0,Frederikssundsvej,9497,2526,13.534916864608077,2084
1095,arbejde > hjem,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Jagtvej,9573,2504,13.763099041533547,2101
1096,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,0,Frederikssundsvej,7731,2027,13.730439072520968,1697
1097,arbejde > hjem,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Blegdamsvej,7680,1997,13.84476715072609,1685
1098,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,0,Frederikssundsvej,6292,1666,13.596158463385354,1381
1099,arbejde > hjem,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Rådmandsgade,6238,1632,13.760294117647058,1369
1100,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,0,Frederikssundsvej,6431,1679,13.788921977367481,1411
1101,arbejde > hjem,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Frederikssundsvej / 211,6378,1657,13.856849728424864,1400
1102,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,0,Frederikssundsvej,6119,1588,13.871788413098237,1343
1103,arbejde > hjem,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Nørrebrogade,6127,1577,13.98681039949271,1344
1104,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Tagensvej,101,2200,55.7034163747071,12.5471585742071,0,Frederikssundsvej,5324,1366,14.03103953147877,1168
1105,arbejde > hjem,Tagensvej,101,2200,55.7034163747071,12.5471585742071,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Frederikssundsvej / 211,5243,1353,13.950332594235034,1150
1106,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,0,Sonnerupvej,7734,1971,14.126027397260273,1697
1107,arbejde > hjem,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Godthåbsvej,7733,1990,13.989346733668341,1697
1108,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,0,Ålekistevej,6306,1648,13.775242718446602,1384
1109,arbejde > hjem,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Valby Langgade,6294,1637,13.841417226634087,1381
1110,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,0,Husumvej,7157,1843,13.980032555615843,1571
1111,arbejde > hjem,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Valby Langgade,7110,1844,13.880694143167029,1560
1112,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Sallingvej,11,2720,55.6940248140349,12.5091472508974,0,Sonnerupvej,3294,836,14.184688995215312,723
1113,arbejde > hjem,Sallingvej,11,2720,55.6940248140349,12.5091472508974,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Gaunøvej,3294,846,14.017021276595745,723
1114,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,0,Frederikssundsvej,4816,1233,14.061313868613139,1057
1115,arbejde > hjem,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Tomsgårdsvej / O2,4808,1226,14.118107667210442,1055
1116,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Tuborgvej,164,2400,55.7216971828607,12.543236519761,0,Pilesvinget,5593,1428,14.1,1227
1117,arbejde > hjem,Tuborgvej,164,2400,55.7216971828607,12.543236519761,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Mosesvinget,5587,1419,14.174207188160675,1226
1118,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,0,Godthåbsvej,10085,2664,13.628378378378379,2213
1119,arbejde > hjem,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Amager Boulevard,10151,2643,13.82656072644722,2228
1120,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,0,Godthåbsvej,11170,2950,13.631186440677967,2451
1121,arbejde > hjem,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Amager Boulevard,11233,2924,13.829958960328318,2465
1122,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Njalsgade,104,2300,55.6614798739102,12.587573985937,0,Sonnerupvej,10027,2641,13.668004543733435,2201
1123,arbejde > hjem,Njalsgade,104,2300,55.6614798739102,12.587573985937,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Godthåbsvej,10046,2640,13.69909090909091,2205
1124,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,0,Sonnerupvej,10498,2765,13.668282097649186,2304
1125,arbejde > hjem,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Godthåbsvej,10585,2768,13.766618497109826,2323
1126,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,0,Husumvej,13523,3468,14.037716262975778,2968
1127,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Ålekistevej,13487,3461,14.028662236347877,2960
1128,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Sonnerupvej,7611,1990,13.768643216080402,1670
1129,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,H.C. Andersens Boulevard,7611,2020,13.564158415841584,1670
1130,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Frederikssundsvej,7341,1926,13.721495327102804,1611
1131,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Nørrebrogade,7349,1910,13.85151832460733,1613
1132,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,Husumvej,9663,2487,13.98745476477684,2121
1133,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Ålekistevej,9717,2480,14.105322580645161,2133
1134,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Sonnerupvej,7307,1897,13.866736953083816,1603
1135,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Randbølvej,7238,1903,13.692485549132948,1588
1136,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Korsager Allé,1866,481,13.965904365904366,409
1137,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Frederikssundsvej,1862,477,14.052830188679245,408
1138,hjem > arbejde,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,Amagerbrogade,141,230,55.65638,12.6095,0,Godthåbsvej,11109,2935,13.62603066439523,2438
1139,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Korsager Allé,32,2700,55.7080059811042,12.4740546046572,0,Amager Boulevard,11175,2914,13.80576527110501,2453
1140,hjem > arbejde,Ørnevej,57,2400,55.7019571931834,12.5287163446875,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Nørrebrogade,6756,1830,13.290491803278687,1483
1141,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Ørnevej,57,2400,55.7019571931834,12.5287163446875,0,Gothersgade,6767,1816,13.414757709251102,1485
1142,hjem > arbejde,Ørnevej,57,2400,55.7019571931834,12.5287163446875,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Nørrebrogade,3763,1035,13.088695652173913,826
1143,arbejde > hjem,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,Ørnevej,57,2400,55.7019571931834,12.5287163446875,0,Frederiksborggade,3774,1028,13.216342412451361,828
1144,hjem > arbejde,Ørnevej,57,2400,55.7019571931834,12.5287163446875,Strandgade,36,1401,55.6746537516726,12.5910722960965,0,Nørrebrogade,5549,1523,13.116480630334864,1218
1145,arbejde > hjem,Strandgade,36,1401,55.6746537516726,12.5910722960965,Ørnevej,57,2400,55.7019571931834,12.5287163446875,0,Gothersgade,5560,1511,13.246856386499006,1220
1146,hjem > arbejde,Ørnevej,57,2400,55.7019571931834,12.5287163446875,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,0,Nørrebrogade,4822,1322,13.131013615733737,1058
1147,arbejde > hjem,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,Ørnevej,57,2400,55.7019571931834,12.5287163446875,0,Gothersgade,4833,1315,13.231026615969581,1060
